restaurant_name,cuisine,rating,offer_name,area,pure_veg,location,price_num,ratings_count,primary_cuisine,is_veg,num_offers,avg_rating_by_cuisine,value_index,price_band,demand_index,rating_band,offer_tier,reliable_rating
Breath Station Cafe,"Cafe, Italian-American",4.4,"FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹700, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,750.0,6.0,Cafe,0,2,4.077272727272727,0.5867,Luxury (Rs500+),998.6640264026403,Good (4.0-4.5),Low (1-2),0
Anvi'S Kitchen,"Chinese, Korean",3.6,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
25% OFF UPTO ₹125
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,300.0,10.0,Chinese,0,4,3.9882028665931646,1.2,Mid (Rs150-300),998.6640264026403,Average (3.5-4.0),High (3+),1
Ahobilam Millet Kitchen,"Indian, South Indian",4.0,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,Yes,Hyderabad,300.0,8.0,Indian,1,1,3.951452282157676,1.3333,Mid (Rs150-300),998.6640264026403,Average (3.5-4.0),Low (1-2),0
AMB Restaurant,"Biryani, Chinese",3.8,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 30% OFF
USE PARTYABOVE ₹1000, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,300.0,50.0,Biryani,0,5,3.829276895943562,1.2667,Mid (Rs150-300),998.6640264026403,Average (3.5-4.0),High (3+),1
Vindu Bhavan,"Chinese, South Indian",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,500.0,,Chinese,0,1,3.9882028665931646,,Premium (Rs300-500),998.6640264026403,,Low (1-2),0
Dumwale,Biryani,4.4,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,600.0,20.0,Biryani,0,2,3.829276895943562,0.7333,Luxury (Rs500+),998.6640264026403,Good (4.0-4.5),Low (1-2),1
K Tea Cafe,Chinese,,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
20% OFF UPTO ₹120
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,250.0,,Chinese,0,5,3.9882028665931646,,Mid (Rs150-300),998.6640264026403,,High (3+),0
Ootea Cafe,"Chinese, Italian",4.8,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",D Road No 45,No,Hyderabad,700.0,4.0,Chinese,0,1,3.9882028665931646,0.6857,Luxury (Rs500+),998.6640264026403,Excellent (4.5+),Low (1-2),0
Mairu Bistro,"Beverages, Juices",4.7,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,400.0,3.0,Beverages,0,1,4.054568527918781,1.175,Premium (Rs300-500),998.6640264026403,Excellent (4.5+),Low (1-2),0
Giggle Water,"American, Italian",4.0,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹1000, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,500.0,100.0,American,0,3,4.074666666666667,0.8,Premium (Rs300-500),998.6640264026403,Average (3.5-4.0),High (3+),1
Snow Monster,"Ice Cream, Desserts",5.0,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,Yes,Hyderabad,250.0,3.0,Ice Cream,1,1,4.292817679558011,2.0,Mid (Rs150-300),998.6640264026403,Excellent (4.5+),Low (1-2),0
Stop 'N' Go Natural Juice,"Juices, Snacks",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,160.0,,Juices,0,1,4.190625,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Mughal Xpress Restaurant,Biryani,,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,500.0,,Biryani,0,1,3.829276895943562,,Premium (Rs300-500),998.6640264026403,,Low (1-2),0
Wyld Dog,"Continental, Italian",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,700.0,,Continental,0,1,3.966666666666667,,Luxury (Rs500+),998.6640264026403,,Low (1-2),0
Platform 9 3/4,Italian,,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Somajiguda & Khairtabad,No,Hyderabad,250.0,,Italian,0,1,4.0,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Barbeque Pride,Indian,4.9,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,500.0,8.0,Indian,0,1,3.951452282157676,0.98,Premium (Rs300-500),998.6640264026403,Excellent (4.5+),Low (1-2),0
The Emerald Spoon,"Salads, Healthy Food",5.0,"FLAT 60% OFF
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,Yes,Hyderabad,600.0,8.0,Salads,1,2,4.176923076923076,0.8333,Luxury (Rs500+),998.6640264026403,Excellent (4.5+),Low (1-2),0
Oh Hyderabad,"North Indian, Chinese",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Tolichowki,No,Hyderabad,300.0,,North Indian,0,1,4.0570346320346315,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Rajeshwari Homely Biryanis,Biryani,,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,300.0,,Biryani,0,1,3.829276895943562,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Sai Kausik Cateres & Events,"Indian, Biryani",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,300.0,,Indian,0,1,3.951452282157676,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Punjab Parivaar Dhaba,"North Indian, Indian",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,400.0,,North Indian,0,1,4.0570346320346315,,Premium (Rs300-500),998.6640264026403,,Low (1-2),0
Palani Foods,"South Indian, Indian",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Vanasthalipuram,No,Hyderabad,300.0,,South Indian,0,1,4.09877408056042,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
500cc Foodies Club,"North Indian, Chinese",4.1,"30% OFF UPTO ₹75
USE SPECIALSON SELECT ITEMS, DEAL OF DAY
30% OFF UPTO ₹75
USE STEALDEALABOVE ₹159, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,500.0,20.0,North Indian,0,5,4.0570346320346315,0.82,Premium (Rs300-500),998.6640264026403,Good (4.0-4.5),High (3+),1
Sri Hitiksha Nonveg Mess,"Biryani, Indian",4.3,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,500.0,10.0,Biryani,0,2,3.829276895943562,0.86,Premium (Rs300-500),998.6640264026403,Good (4.0-4.5),Low (1-2),1
DAKSHIN FLAVOURS,Chinese,4.1,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,200.0,20.0,Chinese,0,3,3.9882028665931646,2.05,Mid (Rs150-300),998.6640264026403,Good (4.0-4.5),High (3+),1
Homy,"North Indian, South Indian",4.0,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,Yes,Hyderabad,300.0,20.0,North Indian,1,2,4.0570346320346315,1.3333,Mid (Rs150-300),998.6640264026403,Average (3.5-4.0),Low (1-2),1
The Bigil Wok,Chinese,,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,300.0,,Chinese,0,1,3.9882028665931646,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Maa Oori Kichidi,"North Indian, South Indian",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,500.0,,North Indian,0,1,4.0570346320346315,,Premium (Rs300-500),998.6640264026403,,Low (1-2),0
Dawat Biryanis,"North Indian, Biryani",,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,500.0,,North Indian,0,2,4.0570346320346315,,Premium (Rs300-500),998.6640264026403,,Low (1-2),0
Hyderabad Classics,"Biryani, North Indian",3.9,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,500.0,6.0,Biryani,0,2,3.829276895943562,0.78,Premium (Rs300-500),998.6640264026403,Average (3.5-4.0),Low (1-2),0
Panini Central,"Desserts, Chinese",,"SAVE BIG
20% OFF UPTO ₹120
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,300.0,,Desserts,0,2,4.173720136518772,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Chopsticks & Wings,"Chinese, Indian",,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,250.0,,Chinese,0,3,3.9882028665931646,,Mid (Rs150-300),998.6640264026403,,High (3+),0
Dragon Eats,"Chinese, Indian",,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,250.0,,Chinese,0,3,3.9882028665931646,,Mid (Rs150-300),998.6640264026403,,High (3+),0
Sri Jivha Kitchens,"North Indian, Chinese",4.0,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹1200, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,350.0,10.0,North Indian,0,5,4.0570346320346315,1.1429,Premium (Rs300-500),998.6640264026403,Average (3.5-4.0),High (3+),1
Grand Chef Shawarma,Arabian,3.5,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Tolichowki,No,Hyderabad,300.0,50.0,Arabian,0,1,3.8302631578947373,1.1667,Mid (Rs150-300),998.6640264026403,Below Avg (3.0-3.5),Low (1-2),1
The Custard King,"Beverages, Desserts",2.8,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,Yes,Hyderabad,300.0,5.0,Beverages,1,2,4.054568527918781,0.9333,Mid (Rs150-300),998.6640264026403,Poor (<3.0),Low (1-2),0
Dragon Fast Foods,Chinese,,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,248.0,,Chinese,0,3,3.9882028665931646,,Mid (Rs150-300),998.6640264026403,,High (3+),0
Spicy Express,"Chinese, Fast Food",2.6,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,250.0,5.0,Chinese,0,3,3.9882028665931646,1.04,Mid (Rs150-300),998.6640264026403,Poor (<3.0),High (3+),0
Da Zest,"Indian, Chinese",4.2,"FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,600.0,20.0,Indian,0,2,3.951452282157676,0.7,Luxury (Rs500+),998.6640264026403,Good (4.0-4.5),Low (1-2),1
Amylase Kitchen,"Chinese, Biryani",4.1,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,500.0,20.0,Chinese,0,2,3.9882028665931646,0.82,Premium (Rs300-500),998.6640264026403,Good (4.0-4.5),Low (1-2),1
Dumwale Biryani,"Biryani, Indian",3.8,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,499.0,6.0,Biryani,0,2,3.829276895943562,0.7615,Premium (Rs300-500),998.6640264026403,Average (3.5-4.0),Low (1-2),0
Rajput Biryani,"Biryani, Indian",,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,500.0,,Biryani,0,2,3.829276895943562,,Premium (Rs300-500),998.6640264026403,,Low (1-2),0
Sanjana Cake Factory,Bakery,4.2,"SAVE BIG
10% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,250.0,7.0,Bakery,0,2,4.052369668246445,1.68,Mid (Rs150-300),998.6640264026403,Good (4.0-4.5),Low (1-2),0
Sahaja Foods,"Chinese, South Indian",4.6,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,200.0,20.0,Chinese,0,1,3.9882028665931646,2.3,Mid (Rs150-300),998.6640264026403,Excellent (4.5+),Low (1-2),1
Miss Pulao,Indian,,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,400.0,,Indian,0,2,3.951452282157676,,Premium (Rs300-500),998.6640264026403,,Low (1-2),0
Maggi Hotspot,"Snacks, Chinese",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,300.0,,Snacks,0,1,4.017559523809524,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Madhu Food Court,"Chinese, Fast Food",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,300.0,,Chinese,0,1,3.9882028665931646,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Aromas Of Konaseema,"South Indian, Andhra",4.6,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,400.0,9.0,South Indian,0,2,4.09877408056042,1.15,Premium (Rs300-500),998.6640264026403,Excellent (4.5+),Low (1-2),0
KLOUD KITCHEN,"Indian, Snacks",,"FLAT 10% OFF
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Tolichowki,No,Hyderabad,200.0,,Indian,0,2,3.951452282157676,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Stress Busters,"Juices, Beverages",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,Yes,Hyderabad,200.0,,Juices,1,1,4.190625,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
AVs Food Court,Chinese,5.0,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,200.0,3.0,Chinese,0,1,3.9882028665931646,2.5,Mid (Rs150-300),998.6640264026403,Excellent (4.5+),Low (1-2),0
Street Chinese House,"Chinese, Beverages",3.4,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,250.0,50.0,Chinese,0,3,3.9882028665931646,1.36,Mid (Rs150-300),998.6640264026403,Below Avg (3.0-3.5),High (3+),1
Kothakota Chicken Kabab,"Chinese, Snacks",,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,197.0,,Chinese,0,3,3.9882028665931646,,Mid (Rs150-300),998.6640264026403,,High (3+),0
Frenzy Shawarma Zone,"Lebanese, Chinese",,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT DEAL
FLAT ₹175 OFF
USE FLATDEALABOVE ₹599, SAVE BIG
25% OFF UPTO ₹125
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,250.0,,Lebanese,0,5,3.988,,Mid (Rs150-300),998.6640264026403,,High (3+),0
Hunger Den,"Snacks, Fast Food",,"25% OFF UPTO ₹65
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹749, SAVE BIG
50% OFF UPTO ₹250
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,300.0,,Snacks,0,4,4.017559523809524,,Mid (Rs150-300),998.6640264026403,,High (3+),0
Pizza Cheese And More,"Snacks, Pizzas",3.1,"25% OFF UPTO ₹65
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Tolichowki,Yes,Hyderabad,300.0,10.0,Snacks,1,2,4.017559523809524,1.0333,Mid (Rs150-300),998.6640264026403,Below Avg (3.0-3.5),Low (1-2),1
Meal Yaari,"North Indian, South Indian",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,320.0,,North Indian,0,1,4.0570346320346315,,Premium (Rs300-500),998.6640264026403,,Low (1-2),0
Xpress Rice Bowl,"Biryani, Andhra",3.9,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 25% OFF
USE PARTYABOVE ₹1000, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
20% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,350.0,50.0,Biryani,0,5,3.829276895943562,1.1143,Premium (Rs300-500),998.6640264026403,Average (3.5-4.0),High (3+),1
Coco'S Bar And Grill,"Italian, Chinese",4.4,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Banjara Hills,No,Hyderabad,800.0,1000.0,Italian,0,1,4.0,0.55,Luxury (Rs500+),998.6640264026403,Good (4.0-4.5),Low (1-2),1
Wok N Dum,"Chinese, Seafood",,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,500.0,,Chinese,0,2,3.9882028665931646,,Premium (Rs300-500),998.6640264026403,,Low (1-2),0
Porshan,"North Indian, South Indian",,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,300.0,,North Indian,0,2,4.0570346320346315,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Hommy,North Indian,,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,300.0,,North Indian,0,2,4.0570346320346315,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Jet Juice Eat Thrive,Fast Food,,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,200.0,,Fast Food,0,1,3.94530612244898,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
UnI Foods,Indian,,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,350.0,,Indian,0,2,3.951452282157676,,Premium (Rs300-500),998.6640264026403,,Low (1-2),0
The Central Kitchen & Co,"North Indian, Kebabs",3.8,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹299, FLAT DEAL
FLAT 30% OFF
USE PARTYABOVE ₹900, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,700.0,100.0,North Indian,0,4,4.0570346320346315,0.5429,Luxury (Rs500+),998.6640264026403,Average (3.5-4.0),High (3+),1
The Globe Grub,Indian,,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Gachibowli,No,Hyderabad,1000.0,,Indian,0,1,3.951452282157676,,Luxury (Rs500+),998.6640264026403,,Low (1-2),0
Shikaar Multicusine Restaurant,"Indian, Chinese",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Gachibowli,No,Hyderabad,500.0,,Indian,0,1,3.951452282157676,,Premium (Rs300-500),998.6640264026403,,Low (1-2),0
Authentic Chinese Restaurant,Chinese,2.7,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,250.0,10.0,Chinese,0,3,3.9882028665931646,1.08,Mid (Rs150-300),998.6640264026403,Poor (<3.0),High (3+),1
TOFU & MOMO,"Chinese, Korean",4.3,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,1100.0,3.0,Chinese,0,1,3.9882028665931646,0.3909,Luxury (Rs500+),998.6640264026403,Good (4.0-4.5),Low (1-2),0
Adam'S Restaurant,"Indian, Biryani",4.0,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹75 OFF
USE FLATDEALABOVE ₹299, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Tolichowki,No,Hyderabad,300.0,50.0,Indian,0,3,3.951452282157676,1.3333,Mid (Rs150-300),998.6640264026403,Average (3.5-4.0),High (3+),1
MBA-Mana Biryani Adda,"Biryani, Indian",4.4,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,200.0,20.0,Biryani,0,1,3.829276895943562,2.2,Mid (Rs150-300),998.6640264026403,Good (4.0-4.5),Low (1-2),1
Camry'S Kitchen,"Snacks, Fast Food",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,400.0,,Snacks,0,1,4.017559523809524,,Premium (Rs300-500),998.6640264026403,,Low (1-2),0
Kwik Eats,"Indian, Juices",3.7,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,200.0,50.0,Indian,0,1,3.951452282157676,1.85,Mid (Rs150-300),998.6640264026403,Average (3.5-4.0),Low (1-2),1
Celebrity Pizza,"Pizzas, Fast Food",5.0,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Gachibowli,No,Hyderabad,300.0,3.0,Pizzas,0,2,3.95,1.6667,Mid (Rs150-300),998.6640264026403,Excellent (4.5+),Low (1-2),0
Paratha King,"Indian, Thalis",,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,Yes,Hyderabad,300.0,,Indian,1,2,3.951452282157676,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Bhojanams & Biryanis,"Indian, Chinese",4.0,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,500.0,100.0,Indian,0,1,3.951452282157676,0.8,Premium (Rs300-500),998.6640264026403,Average (3.5-4.0),Low (1-2),1
Soumya Home Food,South Indian,4.1,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,Yes,Hyderabad,200.0,20.0,South Indian,1,2,4.09877408056042,2.05,Mid (Rs150-300),998.6640264026403,Good (4.0-4.5),Low (1-2),1
Bhalare Bhojanam,"South Indian, Chinese",4.0,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,500.0,100.0,South Indian,0,1,4.09877408056042,0.8,Premium (Rs300-500),998.6640264026403,Average (3.5-4.0),Low (1-2),1
Juicy.Co,"Juices, Beverages",4.0,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,Yes,Hyderabad,250.0,20.0,Juices,1,2,4.190625,1.6,Mid (Rs150-300),998.6640264026403,Average (3.5-4.0),Low (1-2),1
Annapurna Bhavani Delux Mess,"North Indian, Biryani",4.2,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,500.0,10.0,North Indian,0,2,4.0570346320346315,0.84,Premium (Rs300-500),998.6640264026403,Good (4.0-4.5),Low (1-2),1
Dumwale Biryani Premium,Biryani,,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,1000.0,,Biryani,0,2,3.829276895943562,,Luxury (Rs500+),998.6640264026403,,Low (1-2),0
The Paratha Spice,"North Indian, Snacks",,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,300.0,,North Indian,0,2,4.0570346320346315,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
Sree Sai Foods,"South Indian, Snacks",4.5,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹75 OFF
USE FLATDEALABOVE ₹299, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹500, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,300.0,100.0,South Indian,0,4,4.09877408056042,1.5,Mid (Rs150-300),998.6640264026403,Good (4.0-4.5),High (3+),1
Saama'S Kitchen,Indian,5.0,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,200.0,5.0,Indian,0,1,3.951452282157676,2.5,Mid (Rs150-300),998.6640264026403,Excellent (4.5+),Low (1-2),0
Food Avenue,"Chinese, Snacks",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,300.0,,Chinese,0,1,3.9882028665931646,,Mid (Rs150-300),998.6640264026403,,Low (1-2),0
